Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
2000-01-01,725237357753.69,28590.0,79.17,40279.89,6.0,6.0,6.0,30685730.0,22.0,23634.35244179265,0.9103076923076924,1.2222222222222223,0.8255628280966183,0.9720669395527348
2000-02-01,724647637012.8992,28655.833333333332,79.18916666666667,40296.971666666665,6.0,6.0,6.0,30713661.0,22.0,23594.061806825215,0.9106025641025641,1.2222222222222223,0.8253026455706003,0.9720693834523599
2000-03-01,724057916272.1083,28721.666666666668,79.20833333333334,40314.05333333333,6.0,6.0,6.0,30741592.0,22.0,23553.77117185778,0.910897435897436,1.2222222222222223,0.8250424630445823,0.972071827351985
2000-04-01,723468195531.3174,28787.5,79.2275,40331.135,6.0,6.0,6.0,30769523.0,22.0,23513.480536890347,0.9111923076923077,1.2222222222222223,0.8247822805185643,0.9720742712516103
2000-05-01,722878474790.5266,28853.333333333332,79.24666666666667,40348.21666666667,6.0,6.0,6.0,30797454.0,22.0,23473.189901922913,0.9114871794871796,1.2222222222222223,0.8245220979925464,0.9720767151512354
2000-06-01,722288754049.7358,28919.166666666668,79.26583333333333,40365.29833333333,6.0,6.0,6.0,30825385.0,22.0,23432.89926695548,0.9117820512820514,1.2222222222222223,0.8242619154665284,0.9720791590508605
2000-07-01,721699033308.945,28985.0,79.285,40382.380000000005,6.0,6.0,6.0,30853316.0,22.0,23392.608631988045,0.9120769230769232,1.2222222222222223,0.8240017329405104,0.9720816029504857
2000-08-01,721109312568.154,29050.833333333332,79.30416666666667,40399.46166666667,6.0,6.0,6.0,30881247.0,22.0,23352.31799702061,0.912371794871795,1.2222222222222223,0.8237415504144924,0.9720840468501109
2000-09-01,720519591827.3633,29116.666666666668,79.32333333333334,40416.543333333335,6.0,6.0,6.0,30909178.0,22.0,23312.027362053177,0.9126666666666667,1.2222222222222223,0.8234813678884744,0.972086490749736
2000-10-01,719929871086.5725,29182.5,79.3425,40433.625,6.0,6.0,6.0,30937109.0,22.0,23271.736727085743,0.9129615384615386,1.2222222222222223,0.8232211853624565,0.9720889346493611
2000-11-01,719340150345.7816,29248.333333333332,79.36166666666668,40450.706666666665,6.0,6.0,6.0,30965040.0,22.0,23231.44609211831,0.9132564102564104,1.2222222222222223,0.8229610028364385,0.9720913785489862
2000-12-01,718750429604.9907,29314.166666666668,79.38083333333334,40467.78833333334,6.0,6.0,6.0,30992971.0,22.0,23191.155457150875,0.9135512820512822,1.2222222222222223,0.8227008203104205,0.9720938224486114
2001-01-01,718160708864.2,29380.0,79.4,40484.87,6.0,6.0,6.0,31020902.0,22.0,23150.86482218344,0.913846153846154,1.2222222222222223,0.8224406377844025,0.9720962663482365
2001-02-01,720097899521.3616,29446.666666666668,79.41083333333334,40559.8775,6.0,6.0,6.0,31049166.75,22.0,23191.771519219466,0.9140128205128206,1.2222222222222223,0.8227047571711925,0.9722593224049869
2001-03-01,722035090178.5233,29513.333333333332,79.42166666666667,40634.885,6.0,6.0,6.0,31077431.5,22.0,23232.678216255495,0.9141794871794873,1.2222222222222223,0.8229688765579826,0.9724223784617373
2001-04-01,723972280835.6849,29580.0,79.4325,40709.8925,6.0,6.0,6.0,31105696.25,22.0,23273.58491329152,0.9143461538461539,1.2222222222222223,0.8232329959447726,0.9725854345184877
2001-05-01,725909471492.8467,29646.666666666668,79.44333333333334,40784.9,6.0,6.0,6.0,31133961.0,22.0,23314.491610327546,0.9145128205128206,1.2222222222222223,0.8234971153315627,0.972748490575238
