Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
1984-07-01,221151753082.93,1190.0,56.075,1795.94,5.0,3.0,7.0,771568620.0,19.0,286.51387607351546,0.5549999999999999,1.0555555555555556,0.15891194289652716,0.5236552688849654
1984-08-01,222850432746.22333,1190.0,56.1175,1795.94,5.0,3.0,7.0,773014197.3333334,19.0,288.1786686338402,0.5556538461538462,1.0555555555555556,0.1597900100253028,0.5236552688849654
1984-09-01,224549112409.51666,1190.0,56.16,1795.94,5.0,3.0,7.0,774459774.6666666,19.0,289.84346119416483,0.5563076923076923,1.0555555555555556,0.16066807715407844,0.5236552688849654
1984-10-01,226247792072.81,1190.0,56.2025,1795.94,5.0,3.0,7.0,775905352.0,19.0,291.5082537544895,0.5569615384615384,1.0555555555555556,0.16154614428285408,0.5236552688849654
1984-11-01,227946471736.10333,1190.0,56.245,1795.94,5.0,3.0,7.0,777350929.3333334,19.0,293.1730463148142,0.5576153846153846,1.0555555555555556,0.16242421141162972,0.5236552688849654
1984-12-01,229645151399.39667,1190.0,56.2875,1795.94,5.0,3.0,7.0,778796506.6666666,19.0,294.8378388751389,0.5582692307692307,1.0555555555555556,0.16330227854040538,0.5236552688849654
1985-01-01,231343831062.69,1190.0,56.33,1795.94,5.0,3.0,7.0,780242084.0,19.0,296.50263143546357,0.5589230769230769,1.0555555555555556,0.16418034566918102,0.5236552688849654
1985-02-01,232696374219.78,1190.0,56.3725,1795.94,5.0,3.0,7.0,781711826.4166666,19.0,297.6516285528949,0.559576923076923,1.0555555555555556,0.16475250920816684,0.5236552688849654
1985-03-01,234048917376.87,1190.0,56.415,1795.94,5.0,3.0,7.0,783181568.8333334,19.0,298.8006256703262,0.5602307692307692,1.0555555555555556,0.16532467274715265,0.5236552688849654
1985-04-01,235401460533.96,1190.0,56.457499999999996,1795.94,5.0,3.0,7.0,784651311.25,19.0,299.94962278775756,0.5608846153846153,1.0555555555555556,0.16589683628613847,0.5236552688849654
1985-05-01,236754003691.05,1190.0,56.5,1795.94,5.0,3.0,7.0,786121053.6666666,19.0,301.0986199051889,0.5615384615384615,1.0555555555555556,0.16646899982512428,0.5236552688849654
1985-06-01,238106546848.13998,1190.0,56.542500000000004,1795.94,5.0,3.0,7.0,787590796.0833334,19.0,302.2476170226202,0.5621923076923077,1.0555555555555556,0.1670411633641101,0.5236552688849654
1985-07-01,239459090005.22998,1190.0,56.585,1795.94,5.0,3.0,7.0,789060538.5,19.0,303.39661414005155,0.5628461538461538,1.0555555555555556,0.1676133269030959,0.5236552688849654
1985-08-01,240811633162.32,1190.0,56.6275,1795.94,5.0,3.0,7.0,790530280.9166666,19.0,304.5456112574829,0.5635,1.0555555555555556,0.16818549044208173,0.5236552688849654
1985-09-01,242164176319.41,1190.0,56.67,1795.94,5.0,3.0,7.0,792000023.3333334,19.0,305.6946083749142,0.5641538461538461,1.0555555555555556,0.16875765398106754,0.5236552688849654
1985-10-01,243516719476.5,1190.0,56.712500000000006,1795.94,5.0,3.0,7.0,793469765.75,19.0,306.84360549234555,0.5648076923076923,1.0555555555555556,0.16932981752005336,0.5236552688849654
1985-11-01,244869262633.59,1190.0,56.755,1795.94,5.0,3.0,7.0,794939508.1666666,19.0,307.9926026097769,0.5654615384615385,1.0555555555555556,0.16990198105903917,0.5236552688849654
1985-12-01,246221805790.68,1190.0,56.7975,1795.94,5.0,3.0,7.0,796409250.5833334,19.0,309.1415997272082,0.5661153846153847,1.0555555555555556,0.17047414459802498,0.5236552688849654
1986-01-01,247574348947.77,1190.0,56.84,1795.94,5.0,3.0,7.0,797878993.0,19.0,310.29059684463954,0.5667692307692308,1.0555555555555556,0.1710463081370108,0.5236552688849654
1986-02-01,250027659475.6575,1190.0,56.88,1795.94,5.0,3.0,7.0,799365420.6666666,19.0,312.73272829083487,0.5673846153846154,1.0555555555555556,0.17218234694890378,0.5236552688849654
1986-03-01,252480970003.54498,1190.0,56.92,1795.94,5.0,3.0,7.0,800851848.3333334,19.0,315.17485973703026,0.5680000000000001,1.0555555555555556,0.17331838576079672,0.5236552688849654
1986-04-01,254934280531.4325,1190.0,56.96,1795.94,5.0,3.0,7.0,802338276.0,19.0,317.6169911832256,0.5686153846153846,1.0555555555555556,0.1744544245726897,0.5236552688849654
1986-05-01,257387591059.31998,1190.0,57.0,1795.94,5.0,3.0,7.0,803824703.6666666,19.0,320.0591226294209,0.5692307692307692,1.0555555555555556,0.17559046338458267,0.5236552688849654
1986-06-01,259840901587.2075,1190.0,57.04,1795.94,5.0,3.0,7.0,805311131.3333334,19.0,322.50125407561626,0.5698461538461539,1.0555555555555556,0.17672650219647565,0.5236552688849654
1986-07-01,262294212115.09497,1190.0,57.08,1795.94,5.0,3.0,7.0,806797559.0,19.0,324.9433855218116,0.5704615384615385,1.0555555555555556,0.17786254100836862,0.5236552688849654
1986-08-01,264747522642.98248,1190.0,57.120000000000005,1795.94,5.0,3.0,7.0,808283986.6666666,19.0,327.385516968007,0.571076923076923,1.0555555555555556,0.17899857982026157,0.5236552688849654
1986-09-01,267200833170.87,1190.0,57.160000000000004,1795.94,5.0,3.0,7.0,809770414.3333334,19.0,329.8276484142023,0.5716923076923077,1.0555555555555556,0.18013461863215455,0.5236552688849654
1986-10-01,269654143698.75748,1190.0,57.2,1795.94,5.0,3.0,7.0,811256842.0,19.0,332.26977986039765,0.5723076923076923,1.0555555555555556,0.18127065744404752,0.5236552688849654
1986-11-01,272107454226.645,1190.0,57.24,1795.94,5.0,3.0,7.0,812743269.6666666,19.0,334.71191130659304,0.5729230769230769,1.0555555555555556,0.18240669625594047,0.5236552688849654
1986-12-01,274560764754.53247,1190.0,57.28,1795.94,5.0,3.0,7.0,814229697.3333334,19.0,337.15404275278837,0.5735384615384616,1.0555555555555556,0.18354273506783345,0.5236552688849654
1987-01-01,277014075282.42,1190.0,57.32,1795.94,5.0,3.0,7.0,815716125.0,19.0,339.5961741989837,0.5741538461538461,1.0555555555555556,0.18467877387972642,0.5236552688849654
1987-02-01,278386568209.8983,1190.0,57.358333333333334,1795.94,5.0,3.0,7.0,817217254.6666666,19.0,340.63094008937037,0.5747435897435897,1.0555555555555556,0.18513083275949238,0.5236552688849654
1987-03-01,279759061137.37665,1190.0,57.39666666666667,1795.94,5.0,3.0,7.0,818718384.3333334,19.0,341.665705979757,0.5753333333333333,1.0555555555555556,0.18558289163925834,0.5236552688849654
1987-04-01,281131554064.855,1190.0,57.435,1795.94,5.0,3.0,7.0,820219514.0,19.0,342.70047187014364,0.5759230769230769,1.0555555555555556,0.1860349505190243,0.5236552688849654
1987-05-01,282504046992.3333,1190.0,57.473333333333336,1795.94,5.0,3.0,7.0,821720643.6666666,19.0,343.7352377605303,0.5765128205128205,1.0555555555555556,0.18648700939879026,0.5236552688849654
1987-06-01,283876539919.81165,1190.0,57.51166666666667,1795.94,5.0,3.0,7.0,823221773.3333334,19.0,344.7700036509169,0.5771025641025641,1.0555555555555556,0.18693906827855622,0.5236552688849654
1987-07-01,285249032847.29,1190.0,57.55,1795.94,5.0,3.0,7.0,824722903.0,19.0,345.8047695413036,0.5776923076923077,1.0555555555555556,0.18739112715832218,0.5236552688849654
1987-08-01,286621525774.7683,1190.0,57.58833333333333,1795.94,5.0,3.0,7.0,826224032.6666666,19.0,346.83953543169025,0.5782820512820512,1.0555555555555556,0.1878431860380881,0.5236552688849654
1987-09-01,287994018702.24664,1190.0,57.626666666666665,1795.94,5.0,3.0,7.0,827725162.3333334,19.0,347.87430132207686,0.5788717948717949,1.0555555555555556,0.18829524491785407,0.5236552688849654
1987-10-01,289366511629.725,1190.0,57.665,1795.94,5.0,3.0,7.0,829226292.0,19.0,348.9090672124635,0.5794615384615385,1.0555555555555556,0.18874730379762003,0.5236552688849654
1987-11-01,290739004557.2033,1190.0,57.70333333333333,1795.94,5.0,3.0,7.0,830727421.6666666,19.0,349.9438331028502,0.580051282051282,1.0555555555555556,0.189199362677386,0.5236552688849654
1987-12-01,292111497484.68164,1190.0,57.74166666666667,1795.94,5.0,3.0,7.0,832228551.3333334,19.0,350.9785989932368,0.5806410256410256,1.0555555555555556,0.18965142155715195,0.5236552688849654
1988-01-01,293483990412.16,1190.0,57.78,1795.94,5.0,3.0,7.0,833729681.0,19.0,352.01336488362347,0.5812307692307692,1.0555555555555556,0.1901034804369179,0.5236552688849654
1988-02-01,293410539694.50995,1190.0,57.8175,1795.94,5.0,3.0,7.0,835253263.6666666,19.0,351.2976804834435,0.5818076923076922,1.0555555555555556,0.18979255797834052,0.5236552688849654
1988-03-01,293337088976.86,1190.0,57.855000000000004,1795.94,5.0,3.0,7.0,836776846.3333334,19.0,350.5819960832636,0.5823846153846154,1.0555555555555556,0.18948163551976313,0.5236552688849654
1988-04-01,293263638259.20996,1190.0,57.8925,1795.94,5.0,3.0,7.0,838300429.0,19.0,349.8663116830837,0.5829615384615384,1.0555555555555556,0.18917071306118574,0.5236552688849654
1988-05-01,293190187541.56,1190.0,57.93,1795.94,5.0,3.0,7.0,839824011.6666666,19.0,349.15062728290377,0.5835384615384616,1.0555555555555556,0.18885979060260835,0.5236552688849654
1988-06-01,293116736823.91,1190.0,57.9675,1795.94,5.0,3.0,7.0,841347594.3333334,19.0,348.4349428827238,0.5841153846153846,1.0555555555555556,0.18854886814403096,0.5236552688849654
1988-07-01,293043286106.26,1190.0,58.004999999999995,1795.94,5.0,3.0,7.0,842871177.0,19.0,347.7192584825439,0.5846923076923076,1.0555555555555556,0.1882379456854536,0.5236552688849654
1988-08-01,292969835388.61,1190.0,58.0425,1795.94,5.0,3.0,7.0,844394759.6666666,19.0,347.003574082364,0.5852692307692308,1.0555555555555556,0.1879270232268762,0.5236552688849654
1988-09-01,292896384670.95996,1190.0,58.08,1795.94,5.0,3.0,7.0,845918342.3333334,19.0,346.2878896821841,0.5858461538461538,1.0555555555555556,0.18761610076829882,0.5236552688849654
1988-10-01,292822933953.31,1190.0,58.1175,1795.94,5.0,3.0,7.0,847441925.0,19.0,345.5722052820041,0.5864230769230769,1.0555555555555556,0.18730517830972143,0.5236552688849654
1988-11-01,292749483235.66,1190.0,58.155,1795.94,5.0,3.0,7.0,848965507.6666666,19.0,344.8565208818242,0.587,1.0555555555555556,0.18699425585114404,0.5236552688849654
1988-12-01,292676032518.01,1190.0,58.192499999999995,1795.94,5.0,3.0,7.0,850489090.3333334,19.0,344.1408364816443,0.5875769230769231,1.0555555555555556,0.18668333339256665,0.5236552688849654
1989-01-01,292602581800.36,1190.0,58.23,1795.94,5.0,3.0,7.0,852012673.0,19.0,343.4251520814644,0.5881538461538461,1.0555555555555556,0.18637241093398926,0.5236552688849654
1989-02-01,294616977693.5,1190.0,58.265,1795.94,5.0,3.0,7.0,853549297.3333334,19.0,345.13309251466774,0.5886923076923076,1.0555555555555556,0.18710208658593538,0.5236552688849654
1989-03-01,296631373586.64,1190.0,58.3,1795.94,5.0,3.0,7.0,855085921.6666666,19.0,346.84103294787116,0.5892307692307692,1.0555555555555556,0.18783176223788148,0.5236552688849654
1989-04-01,298645769479.77997,1190.0,58.334999999999994,1795.94,5.0,3.0,7.0,856622546.0,19.0,348.5489733810745,0.5897692307692307,1.0555555555555556,0.1885614378898276,0.5236552688849654
1989-05-01,300660165372.92,1190.0,58.37,1795.94,5.0,3.0,7.0,858159170.3333334,19.0,350.2569138142779,0.5903076923076923,1.0555555555555556,0.1892911135417737,0.5236552688849654
1989-06-01,302674561266.06,1190.0,58.405,1795.94,5.0,3.0,7.0,859695794.6666666,19.0,351.9648542474813,0.5908461538461538,1.0555555555555556,0.1900207891937198,0.5236552688849654
1989-07-01,304688957159.19995,1190.0,58.44,1795.94,5.0,3.0,7.0,861232419.0,19.0,353.67279468068466,0.5913846153846154,1.0555555555555556,0.19075046484566593,0.5236552688849654
1989-08-01,306703353052.33997,1190.0,58.474999999999994,1795.94,5.0,3.0,7.0,862769043.3333334,19.0,355.380735113888,0.5919230769230769,1.0555555555555556,0.19148014049761203,0.5236552688849654
1989-09-01,308717748945.48,1190.0,58.51,1795.94,5.0,3.0,7.0,864305667.6666666,19.0,357.08867554709144,0.5924615384615384,1.0555555555555556,0.19220981614955815,0.5236552688849654
1989-10-01,310732144838.62,1190.0,58.545,1795.94,5.0,3.0,7.0,865842292.0,19.0,358.7966159802948,0.593,1.0555555555555556,0.19293949180150424,0.5236552688849654
1989-11-01,312746540731.76,1190.0,58.58,1795.94,5.0,3.0,7.0,867378916.3333334,19.0,360.50455641349816,0.5935384615384615,1.0555555555555556,0.19366916745345036,0.5236552688849654
1989-12-01,314760936624.89996,1190.0,58.614999999999995,1795.94,5.0,3.0,7.0,868915540.6666666,19.0,362.2124968467016,0.5940769230769231,1.0555555555555556,0.19439884310539646,0.5236552688849654
1990-01-01,316775332518.04,1190.0,58.65,1795.94,5.0,3.0,7.0,870452165.0,19.0,363.92043727990495,0.5946153846153845,1.0555555555555556,0.19512851875734258,0.5236552688849654
1990-02-01,312543671546.10834,1191.6666666666667,58.68416666666666,1794.095,5.0,3.0,7.0,871992964.25,19.0,358.5293199469576,0.5951410256410256,1.0555555555555556,0.19266464010878312,0.5236552688849654
1990-03-01,308312010574.17664,1193.3333333333333,58.718333333333334,1792.25,5.0,3.0,7.0,873533763.5,19.0,353.1382026140103,0.5956666666666666,1.0555555555555556,0.19020076146022363,0.5236552688849654
1990-04-01,304080349602.245,1195.0,58.7525,1790.405,5.0,3.0,7.0,875074562.75,19.0,347.74708528106305,0.5961923076923077,1.0555555555555556,0.18773688281166417,0.5236552688849654
1990-05-01,299848688630.3133,1196.6666666666667,58.78666666666667,1788.56,5.0,3.0,7.0,876615362.0,19.0,342.35596794811573,0.5967179487179487,1.0555555555555556,0.18527300416310472,0.5236552688849654
1990-06-01,295617027658.38165,1198.3333333333333,58.82083333333333,1786.715,5.0,3.0,7.0,878156161.25,19.0,336.9648506151684,0.5972435897435897,1.0555555555555556,0.18280912551454523,0.5236552688849654
1990-07-01,291385366686.44995,1200.0,58.855000000000004,1784.87,5.0,3.0,7.0,879696960.5,19.0,331.5737332822211,0.5977692307692308,1.0555555555555556,0.18034524686598577,0.5236552688849654
1990-08-01,287153705714.5183,1201.6666666666667,58.88916666666667,1783.025,5.0,3.0,7.0,881237759.75,19.0,326.1826159492738,0.5982948717948718,1.0555555555555556,0.1778813682174263,0.5236552688849654
1990-09-01,282922044742.5867,1203.3333333333333,58.92333333333333,1781.18,5.0,3.0,7.0,882778559.0,19.0,320.79149861632646,0.5988205128205129,1.0555555555555556,0.17541748956886682,0.5236552688849654
1990-10-01,278690383770.65497,1205.0,58.9575,1779.335,5.0,3.0,7.0,884319358.25,19.0,315.40038128337915,0.5993461538461539,1.0555555555555556,0.17295361092030737,0.5236552688849654
1990-11-01,274458722798.72333,1206.6666666666667,58.99166666666667,1777.49,5.0,3.0,7.0,885860157.5,19.0,310.0092639504319,0.5998717948717949,1.0555555555555556,0.1704897322717479,0.5236552688849654
1990-12-01,270227061826.79166,1208.3333333333333,59.02583333333334,1775.645,5.0,3.0,7.0,887400956.75,19.0,304.61814661748457,0.600397435897436,1.0555555555555556,0.16802585362318842,0.5236552688849654
1991-01-01,265995400854.86,1210.0,59.06,1773.8,5.0,3.0,7.0,888941756.0,19.0,299.22702928453725,0.600923076923077,1.0555555555555556,0.16556197497462896,0.5236552688849654
1991-02-01,267479031998.96664,1215.8333333333333,59.0925,1778.725,5.0,3.0,7.0,890494447.0833334,19.0,300.3498291320726,0.6014230769230771,1.0555555555555556,0.16611639596466832,0.5236552688849654
1991-03-01,268962663143.07333,1221.6666666666667,59.125,1783.65,5.0,3.0,7.0,892047138.1666666,19.0,301.472628979608,0.601923076923077,1.0555555555555556,0.16667081695470767,0.5236552688849654
1991-04-01,270446294287.18,1227.5,59.1575,1788.575,5.0,3.0,7.0,893599829.25,19.0,302.59542882714334,0.602423076923077,1.0555555555555556,0.16722523794474703,0.5236552688849654
1991-05-01,271929925431.28665,1233.3333333333333,59.190000000000005,1793.5,5.0,3.0,7.0,895152520.3333334,19.0,303.7182286746787,0.602923076923077,1.0555555555555556,0.16777965893478639,0.5236552688849654
1991-06-01,273413556575.39334,1239.1666666666667,59.222500000000004,1798.425,5.0,3.0,7.0,896705211.4166666,19.0,304.84102852221406,0.6034230769230771,1.0555555555555556,0.16833407992482574,0.5236552688849654
1991-07-01,274897187719.5,1245.0,59.255,1803.35,5.0,3.0,7.0,898257902.5,19.0,305.9638283697494,0.603923076923077,1.0555555555555556,0.16888850091486513,0.5236552688849654
1991-08-01,276380818863.6067,1250.8333333333333,59.2875,1808.275,5.0,3.0,7.0,899810593.5833334,19.0,307.0866282172847,0.604423076923077,1.0555555555555556,0.16944292190490448,0.5236552688849654
1991-09-01,277864450007.7133,1256.6666666666667,59.32,1813.2,5.0,3.0,7.0,901363284.6666666,19.0,308.2094280648201,0.604923076923077,1.0555555555555556,0.16999734289494384,0.5236552688849654
1991-10-01,279348081151.82,1262.5,59.352500000000006,1818.125,5.0,3.0,7.0,902915975.75,19.0,309.33222791235545,0.6054230769230771,1.0555555555555556,0.1705517638849832,0.5236552688849654
1991-11-01,280831712295.9267,1268.3333333333333,59.385000000000005,1823.0500000000002,5.0,3.0,7.0,904468666.8333334,19.0,310.4550277598908,0.605923076923077,1.0555555555555556,0.17110618487502255,0.5236552688849654
1991-12-01,282315343440.0333,1274.1666666666667,59.417500000000004,1827.9750000000001,5.0,3.0,7.0,906021357.9166666,19.0,311.5778276074262,0.606423076923077,1.0555555555555556,0.1716606058650619,0.5236552688849654
1992-01-01,283798974584.14,1280.0,59.45,1832.9,5.0,3.0,7.0,907574049.0,19.0,312.70062745496153,0.606923076923077,1.0555555555555556,0.17221502685510126,0.5236552688849654
1992-02-01,283102738122.2892,1285.8333333333333,59.48083333333334,1837.0500000000002,5.0,3.0,7.0,909138819.6666666,19.0,311.4208308648558,0.607397435897436,1.0555555555555556,0.1715811002488626,0.5236552688849654
1992-03-01,282406501660.43835,1291.6666666666667,59.51166666666667,1841.2,5.0,3.0,7.0,910703590.3333334,19.0,310.1410342747501,0.607871794871795,1.0555555555555556,0.17094717364262396,0.5236552688849654
1992-04-01,281710265198.5875,1297.5,59.542500000000004,1845.3500000000001,5.0,3.0,7.0,912268361.0,19.0,308.8612376846444,0.6083461538461539,1.0555555555555556,0.17031324703638534,0.5236552688849654
1992-05-01,281014028736.7367,1303.3333333333333,59.57333333333334,1849.5,5.0,3.0,7.0,913833131.6666666,19.0,307.5814410945386,0.6088205128205129,1.0555555555555556,0.1696793204301467,0.5236552688849654
1992-06-01,280317792274.88586,1309.1666666666667,59.60416666666667,1853.65,5.0,3.0,7.0,915397902.3333334,19.0,306.3016445044329,0.6092948717948719,1.0555555555555556,0.16904539382390804,0.5236552688849654
1992-07-01,279621555813.03503,1315.0,59.635000000000005,1857.8000000000002,5.0,3.0,7.0,916962673.0,19.0,305.02184791432717,0.6097692307692308,1.0555555555555556,0.1684114672176694,0.5236552688849654
1992-08-01,278925319351.18414,1320.8333333333333,59.66583333333333,1861.95,5.0,3.0,7.0,918527443.6666666,19.0,303.74205132422145,0.6102435897435898,1.0555555555555556,0.16777754061143074,0.5236552688849654
1992-09-01,278229082889.3333,1326.6666666666667,59.696666666666665,1866.1000000000001,5.0,3.0,7.0,920092214.3333334,19.0,302.46225473411573,0.6107179487179488,1.0555555555555556,0.1671436140051921,0.5236552688849654
1992-10-01,277532846427.4825,1332.5,59.7275,1870.25,5.0,3.0,7.0,921656985.0,19.0,301.18245814400996,0.6111923076923078,1.0555555555555556,0.16650968739895344,0.5236552688849654
1992-11-01,276836609965.63165,1338.3333333333333,59.75833333333333,1874.4,5.0,3.0,7.0,923221755.6666666,19.0,299.90266155390424,0.6116666666666667,1.0555555555555556,0.16587576079271482,0.5236552688849654
1992-12-01,276140373503.7808,1344.1666666666667,59.78916666666667,1878.55,5.0,3.0,7.0,924786526.3333334,19.0,298.6228649637985,0.6121410256410257,1.0555555555555556,0.16524183418647617,0.5236552688849654
1993-01-01,275444137041.93,1350.0,59.82,1882.7,5.0,3.0,7.0,926351297.0,19.0,297.3430683736928,0.6126153846153847,1.0555555555555556,0.16460790758023752,0.5236552688849654
1993-02-01,279416185439.58,1357.5,59.85333333333333,1890.0041666666666,5.0,3.0,7.0,927927185.4166666,19.0,301.04941545639616,0.6131282051282052,1.0555555555555556,0.1663626144521265,0.5236552688849654
1993-03-01,283388233837.23,1365.0,59.88666666666667,1897.3083333333334,5.0,3.0,7.0,929503073.8333334,19.0,304.7557625390995,0.6136410256410256,1.0555555555555556,0.16811732132401547,0.5236552688849654
1993-04-01,287360282234.88,1372.5,59.92,1904.6125,5.0,3.0,7.0,931078962.25,19.0,308.4621096218029,0.6141538461538462,1.0555555555555556,0.1698720281959044,0.5236552688849654
1993-05-01,291332330632.52997,1380.0,59.95333333333333,1911.9166666666667,5.0,3.0,7.0,932654850.6666666,19.0,312.16845670450624,0.6146666666666667,1.0555555555555556,0.17162673506779338,0.5236552688849654
1993-06-01,295304379030.18,1387.5,59.986666666666665,1919.2208333333333,5.0,3.0,7.0,934230739.0833334,19.0,315.8748037872096,0.6151794871794872,1.0555555555555556,0.17338144193968236,0.5236552688849654
1993-07-01,299276427427.82996,1395.0,60.019999999999996,1926.525,5.0,3.0,7.0,935806627.5,19.0,319.581150869913,0.6156923076923078,1.0555555555555556,0.17513614881157133,0.5236552688849654
1993-08-01,303248475825.48,1402.5,60.053333333333335,1933.8291666666667,5.0,3.0,7.0,937382515.9166666,19.0,323.2874979526164,0.6162051282051282,1.0555555555555556,0.1768908556834603,0.5236552688849654
1993-09-01,307220524223.13,1410.0,60.086666666666666,1941.1333333333332,5.0,3.0,7.0,938958404.3333334,19.0,326.99384503531974,0.6167179487179487,1.0555555555555556,0.17864556255534927,0.5236552688849654
1993-10-01,311192572620.77997,1417.5,60.12,1948.4375,5.0,3.0,7.0,940534292.75,19.0,330.7001921180231,0.6172307692307692,1.0555555555555556,0.18040026942723825,0.5236552688849654
1993-11-01,315164621018.43,1425.0,60.153333333333336,1955.7416666666666,5.0,3.0,7.0,942110181.1666666,19.0,334.40653920072646,0.6177435897435897,1.0555555555555556,0.1821549762991272,0.5236552688849654
1993-12-01,319136669416.07996,1432.5,60.18666666666667,1963.0458333333333,5.0,3.0,7.0,943686069.5833334,19.0,338.1128862834298,0.6182564102564102,1.0555555555555556,0.18390968317101616,0.5236552688849654
1994-01-01,323108717813.73,1440.0,60.22,1970.35,5.0,3.0,7.0,945261958.0,19.0,341.8192333661332,0.6187692307692307,1.0555555555555556,0.18566439004290514,0.5236552688849654
1994-02-01,325870681902.0366,1449.1666666666667,60.251666666666665,1979.615,5.0,3.0,7.0,946846722.25,19.0,344.12174217352396,0.6192564102564102,1.0555555555555556,0.18664287348627062,0.5236552688849654
1994-03-01,328632645990.3433,1458.3333333333333,60.28333333333333,1988.8799999999999,5.0,3.0,7.0,948431486.5,19.0,346.42425098091474,0.6197435897435897,1.0555555555555556,0.1876213569296361,0.5236552688849654
1994-04-01,331394610078.64996,1467.5,60.315,1998.145,5.0,3.0,7.0,950016250.75,19.0,348.7267597883055,0.6202307692307693,1.0555555555555556,0.1885998403730016,0.5236552688849654
1994-05-01,334156574166.95667,1476.6666666666667,60.346666666666664,2007.41,5.0,3.0,7.0,951601015.0,19.0,351.0292685956963,0.6207179487179487,1.0555555555555556,0.18957832381636705,0.5236552688849654
1994-06-01,336918538255.2633,1485.8333333333333,60.37833333333333,2016.675,5.0,3.0,7.0,953185779.25,19.0,353.3317774030871,0.6212051282051282,1.0555555555555556,0.19055680725973254,0.5236552688849654
1994-07-01,339680502343.56995,1495.0,60.41,2025.94,5.0,3.0,7.0,954770543.5,19.0,355.63428621047785,0.6216923076923078,1.0555555555555556,0.19153529070309802,0.5236552688849654
1994-08-01,342442466431.87665,1504.1666666666667,60.44166666666667,2035.2050000000002,5.0,3.0,7.0,956355307.75,19.0,357.93679501786863,0.6221794871794872,1.0555555555555556,0.1925137741464635,0.5236552688849654
1994-09-01,345204430520.1833,1513.3333333333333,60.473333333333336,2044.47,5.0,3.0,7.0,957940072.0,19.0,360.2393038252594,0.6226666666666667,1.0555555555555556,0.193492257589829,0.5236552688849654
1994-10-01,347966394608.49,1522.5,60.505,2053.735,5.0,3.0,7.0,959524836.25,19.0,362.5418126326502,0.6231538461538462,1.0555555555555556,0.19447074103319445,0.5236552688849654
1994-11-01,350728358696.79663,1531.6666666666667,60.53666666666667,2063.0,5.0,3.0,7.0,961109600.5,19.0,364.84432144004097,0.6236410256410256,1.0555555555555556,0.19544922447655994,0.5236552688849654
1994-12-01,353490322785.10333,1540.8333333333333,60.568333333333335,2072.2650000000003,5.0,3.0,7.0,962694364.75,19.0,367.14683024743175,0.6241282051282052,1.0555555555555556,0.19642770791992542,0.5236552688849654
1995-01-01,356252286873.41,1550.0,60.6,2081.53,5.0,3.0,7.0,964279129.0,19.0,369.44933905482253,0.6246153846153847,1.0555555555555556,0.1974061913632909,0.5236552688849654
1995-02-01,358998919226.19415,1560.0,60.63166666666667,2091.2658333333334,5.0,3.0,7.0,965862636.4166666,19.0,371.6476995489902,0.6251025641025642,1.0555555555555556,0.19827438865512192,0.5236552688849654
1995-03-01,361745551578.97833,1570.0,60.663333333333334,2101.001666666667,5.0,3.0,7.0,967446143.8333334,19.0,373.8460600431579,0.6255897435897436,1.0555555555555556,0.19914258594695294,0.5236552688849654
1995-04-01,364492183931.76245,1580.0,60.695,2110.7375,5.0,3.0,7.0,969029651.25,19.0,376.04442053732555,0.6260769230769231,1.0555555555555556,0.20001078323878393,0.5236552688849654
1995-05-01,367238816284.54663,1590.0,60.72666666666667,2120.4733333333334,5.0,3.0,7.0,970613158.6666666,19.0,378.24278103149317,0.6265641025641026,1.0555555555555556,0.20087898053061495,0.5236552688849654
1995-06-01,369985448637.3308,1600.0,60.75833333333333,2130.209166666667,5.0,3.0,7.0,972196666.0833334,19.0,380.44114152566084,0.627051282051282,1.0555555555555556,0.20174717782244597,0.5236552688849654
1995-07-01,372732080990.115,1610.0,60.79,2139.945,5.0,3.0,7.0,973780173.5,19.0,382.6395020198285,0.6275384615384616,1.0555555555555556,0.20261537511427696,0.5236552688849654
1995-08-01,375478713342.8992,1620.0,60.821666666666665,2149.6808333333333,5.0,3.0,7.0,975363680.9166666,19.0,384.8378625139962,0.6280256410256411,1.0555555555555556,0.20348357240610798,0.5236552688849654
1995-09-01,378225345695.68335,1630.0,60.85333333333333,2159.416666666667,5.0,3.0,7.0,976947188.3333334,19.0,387.03622300816386,0.6285128205128205,1.0555555555555556,0.204351769697939,0.5236552688849654
1995-10-01,380971978048.4675,1640.0,60.885,2169.1525,5.0,3.0,7.0,978530695.75,19.0,389.2345835023315,0.629,1.0555555555555556,0.20521996698977002,0.5236552688849654
1995-11-01,383718610401.25165,1650.0,60.916666666666664,2178.8883333333333,5.0,3.0,7.0,980114203.1666666,19.0,391.43294399649915,0.6294871794871795,1.0555555555555556,0.20608816428160104,0.5236552688849654
1995-12-01,386465242754.0358,1660.0,60.94833333333333,2188.624166666667,5.0,3.0,7.0,981697710.5833334,19.0,393.6313044906668,0.6299743589743589,1.0555555555555556,0.20695636157343203,0.5236552688849654
1996-01-01,389211875106.82,1670.0,60.98,2198.36,5.0,3.0,7.0,983281218.0,19.0,395.8296649848345,0.6304615384615384,1.0555555555555556,0.20782455886526305,0.5236552688849654
