Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
1974-06-01,92346755810.8325,16780.0,72.40249999999999,47086.51,6.0,5.0,6.0,13793833.333333334,22.0,6693.11317009186,0.8061923076923077,1.2222222222222223,0.634860911490992,0.9539682748375623
1974-07-01,93084640502.845,16780.0,72.435,47086.51,6.0,5.0,6.0,13808000.0,22.0,6739.637394859048,0.8066923076923076,1.2222222222222223,0.6359042574758039,0.9539682748375623
1974-08-01,93822525194.8575,16780.0,72.4675,47086.51,6.0,5.0,6.0,13822166.666666666,22.0,6786.161619626236,0.8071923076923075,1.2222222222222223,0.6369476034606159,0.9539682748375623
1974-09-01,94560409886.87,16780.0,72.5,47086.51,6.0,5.0,6.0,13836333.333333334,22.0,6832.685844393423,0.8076923076923076,1.2222222222222223,0.6379909494454279,0.9539682748375623
1974-10-01,95298294578.8825,16780.0,72.5325,47086.51,6.0,5.0,6.0,13850500.0,22.0,6879.210069160612,0.8081923076923077,1.2222222222222223,0.6390342954302399,0.9539682748375623
1974-11-01,96036179270.895,16780.0,72.565,47086.51,6.0,5.0,6.0,13864666.666666666,22.0,6925.7342939278,0.8086923076923076,1.2222222222222223,0.6400776414150519,0.9539682748375623
1974-12-01,96774063962.9075,16780.0,72.5975,47086.51,6.0,5.0,6.0,13878833.333333334,22.0,6972.258518694987,0.8091923076923075,1.2222222222222223,0.6411209873998638,0.9539682748375623
1975-01-01,97511948654.92,16780.0,72.63,47086.51,6.0,5.0,6.0,13893000.0,22.0,7018.782743462175,0.8096923076923076,1.2222222222222223,0.6421643333846758,0.9539682748375623
1975-02-01,98140797037.2275,16780.0,72.66166666666666,47086.51,6.0,5.0,6.0,13904666.666666666,22.0,7057.759625357263,0.8101794871794871,1.2222222222222223,0.6429764128409561,0.9539682748375623
1975-03-01,98769645419.535,16780.0,72.69333333333333,47086.51,6.0,5.0,6.0,13916333.333333334,22.0,7096.736507252352,0.8106666666666666,1.2222222222222223,0.6437884922972363,0.9539682748375623
1975-04-01,99398493801.8425,16780.0,72.725,47086.51,6.0,5.0,6.0,13928000.0,22.0,7135.7133891474405,0.8111538461538461,1.2222222222222223,0.6446005717535166,0.9539682748375623
1975-05-01,100027342184.15,16780.0,72.75666666666666,47086.51,6.0,5.0,6.0,13939666.666666666,22.0,7174.690271042528,0.8116410256410256,1.2222222222222223,0.6454126512097967,0.9539682748375623
1975-06-01,100656190566.4575,16780.0,72.78833333333333,47086.51,6.0,5.0,6.0,13951333.333333334,22.0,7213.667152937616,0.8121282051282052,1.2222222222222223,0.646224730666077,0.9539682748375623
1975-07-01,101285038948.765,16780.0,72.82,47086.51,6.0,5.0,6.0,13963000.0,22.0,7252.644034832705,0.8126153846153846,1.2222222222222223,0.6470368101223573,0.9539682748375623
1975-08-01,101913887331.0725,16780.0,72.85166666666667,47086.51,6.0,5.0,6.0,13974666.666666666,22.0,7291.620916727794,0.8131025641025641,1.2222222222222223,0.6478488895786375,0.9539682748375623
1975-09-01,102542735713.38,16780.0,72.88333333333334,47086.51,6.0,5.0,6.0,13986333.333333334,22.0,7330.597798622882,0.8135897435897437,1.2222222222222223,0.6486609690349178,0.9539682748375623
1975-10-01,103171584095.6875,16780.0,72.915,47086.51,6.0,5.0,6.0,13998000.0,22.0,7369.57468051797,0.8140769230769231,1.2222222222222223,0.6494730484911979,0.9539682748375623
1975-11-01,103800432477.995,16780.0,72.94666666666667,47086.51,6.0,5.0,6.0,14009666.666666666,22.0,7408.5515624130585,0.8145641025641026,1.2222222222222223,0.6502851279474782,0.9539682748375623
1975-12-01,104429280860.3025,16780.0,72.97833333333334,47086.51,6.0,5.0,6.0,14021333.333333334,22.0,7447.528444308147,0.8150512820512822,1.2222222222222223,0.6510972074037584,0.9539682748375623
1976-01-01,105058129242.61,16780.0,73.01,47086.51,6.0,5.0,6.0,14033000.0,22.0,7486.505326203235,0.8155384615384617,1.2222222222222223,0.6519092868600387,0.9539682748375623
1976-02-01,105434488779.0375,16780.0,73.03750000000001,47086.51,6.0,5.0,6.0,14046250.0,22.0,7506.034873895971,0.8159615384615386,1.2222222222222223,0.6522972940700027,0.9539682748375623
1976-03-01,105810848315.465,16780.0,73.065,47086.51,6.0,5.0,6.0,14059500.0,22.0,7525.564421588707,0.8163846153846155,1.2222222222222223,0.6526853012799667,0.9539682748375623
1976-04-01,106187207851.8925,16780.0,73.0925,47086.51,6.0,5.0,6.0,14072750.0,22.0,7545.093969281443,0.8168076923076923,1.2222222222222223,0.6530733084899307,0.9539682748375623
1976-05-01,106563567388.32,16780.0,73.12,47086.51,6.0,5.0,6.0,14086000.0,22.0,7564.6235169741785,0.8172307692307693,1.2222222222222223,0.6534613156998947,0.9539682748375623
1976-06-01,106939926924.7475,16780.0,73.14750000000001,47086.51,6.0,5.0,6.0,14099250.0,22.0,7584.153064666914,0.8176538461538463,1.2222222222222223,0.6538493229098588,0.9539682748375623
1976-07-01,107316286461.175,16780.0,73.17500000000001,47086.51,6.0,5.0,6.0,14112500.0,22.0,7603.682612359651,0.8180769230769231,1.2222222222222223,0.6542373301198228,0.9539682748375623
1976-08-01,107692645997.60251,16780.0,73.2025,47086.51,6.0,5.0,6.0,14125750.0,22.0,7623.212160052387,0.8185,1.2222222222222223,0.6546253373297867,0.9539682748375623
1976-09-01,108069005534.03,16780.0,73.23,47086.51,6.0,5.0,6.0,14139000.0,22.0,7642.741707745123,0.818923076923077,1.2222222222222223,0.6550133445397507,0.9539682748375623
1976-10-01,108445365070.4575,16780.0,73.25750000000001,47086.51,6.0,5.0,6.0,14152250.0,22.0,7662.271255437859,0.819346153846154,1.2222222222222223,0.6554013517497147,0.9539682748375623
1976-11-01,108821724606.88501,16780.0,73.285,47086.51,6.0,5.0,6.0,14165500.0,22.0,7681.800803130594,0.8197692307692308,1.2222222222222223,0.6557893589596787,0.9539682748375623
1976-12-01,109198084143.3125,16780.0,73.3125,47086.51,6.0,5.0,6.0,14178750.0,22.0,7701.33035082333,0.8201923076923077,1.2222222222222223,0.6561773661696427,0.9539682748375623
1977-01-01,109574443679.74,16780.0,73.34,47086.51,6.0,5.0,6.0,14192000.0,22.0,7720.859898516066,0.8206153846153846,1.2222222222222223,0.6565653733796067,0.9539682748375623
1977-02-01,110198548103.9975,16780.0,73.3675,47086.51,6.0,5.0,6.0,14205833.333333334,22.0,7756.888537300114,0.8210384615384616,1.2222222222222223,0.657251231627134,0.9539682748375623
1977-03-01,110822652528.255,16780.0,73.39500000000001,47086.51,6.0,5.0,6.0,14219666.666666666,22.0,7792.917176084162,0.8214615384615385,1.2222222222222223,0.6579370898746612,0.9539682748375623
1977-04-01,111446756952.51251,16780.0,73.4225,47086.51,6.0,5.0,6.0,14233500.0,22.0,7828.94581486821,0.8218846153846154,1.2222222222222223,0.6586229481221884,0.9539682748375623
1977-05-01,112070861376.77,16780.0,73.45,47086.51,6.0,5.0,6.0,14247333.333333334,22.0,7864.974453652258,0.8223076923076923,1.2222222222222223,0.6593088063697156,0.9539682748375623
1977-06-01,112694965801.0275,16780.0,73.4775,47086.51,6.0,5.0,6.0,14261166.666666666,22.0,7901.003092436305,0.8227307692307693,1.2222222222222223,0.6599946646172428,0.9539682748375623
1977-07-01,113319070225.285,16780.0,73.505,47086.51,6.0,5.0,6.0,14275000.0,22.0,7937.031731220353,0.8231538461538461,1.2222222222222223,0.6606805228647699,0.9539682748375623
1977-08-01,113943174649.54251,16780.0,73.5325,47086.51,6.0,5.0,6.0,14288833.333333334,22.0,7973.060370004402,0.8235769230769231,1.2222222222222223,0.6613663811122971,0.9539682748375623
1977-09-01,114567279073.8,16780.0,73.56,47086.51,6.0,5.0,6.0,14302666.666666666,22.0,8009.08900878845,0.8240000000000001,1.2222222222222223,0.6620522393598243,0.9539682748375623
1977-10-01,115191383498.0575,16780.0,73.5875,47086.51,6.0,5.0,6.0,14316500.0,22.0,8045.117647572498,0.8244230769230769,1.2222222222222223,0.6627380976073515,0.9539682748375623
1977-11-01,115815487922.315,16780.0,73.61500000000001,47086.51,6.0,5.0,6.0,14330333.333333334,22.0,8081.146286356546,0.8248461538461539,1.2222222222222223,0.6634239558548787,0.9539682748375623
1977-12-01,116439592346.57251,16780.0,73.6425,47086.51,6.0,5.0,6.0,14344166.666666666,22.0,8117.174925140594,0.8252692307692308,1.2222222222222223,0.6641098141024059,0.9539682748375623
1978-01-01,117063696770.83,16780.0,73.67,47086.51,6.0,5.0,6.0,14358000.0,22.0,8153.2035639246415,0.8256923076923077,1.2222222222222223,0.6647956723499331,0.9539682748375623
1978-02-01,118413125728.06416,16780.0,73.6975,47086.51,6.0,5.0,6.0,14371000.0,22.0,8238.875143840802,0.8261153846153847,1.2222222222222223,0.6662905425204714,0.9539682748375623
1978-03-01,119762554685.29834,16780.0,73.725,47086.51,6.0,5.0,6.0,14384000.0,22.0,8324.546723756961,0.8265384615384616,1.2222222222222223,0.6677854126910097,0.9539682748375623
1978-04-01,121111983642.5325,16780.0,73.7525,47086.51,6.0,5.0,6.0,14397000.0,22.0,8410.218303673122,0.8269615384615385,1.2222222222222223,0.669280282861548,0.9539682748375623
1978-05-01,122461412599.76666,16780.0,73.78,47086.51,6.0,5.0,6.0,14410000.0,22.0,8495.889883589281,0.8273846153846154,1.2222222222222223,0.6707751530320862,0.9539682748375623
1978-06-01,123810841557.00084,16780.0,73.8075,47086.51,6.0,5.0,6.0,14423000.0,22.0,8581.56146350544,0.8278076923076924,1.2222222222222223,0.6722700232026245,0.9539682748375623
1978-07-01,125160270514.235,16780.0,73.83500000000001,47086.51,6.0,5.0,6.0,14436000.0,22.0,8667.233043421602,0.8282307692307693,1.2222222222222223,0.6737648933731628,0.9539682748375623
1978-08-01,126509699471.46916,16780.0,73.8625,47086.51,6.0,5.0,6.0,14449000.0,22.0,8752.904623337761,0.8286538461538462,1.2222222222222223,0.6752597635437012,0.9539682748375623
1978-09-01,127859128428.70334,16780.0,73.89,47086.51,6.0,5.0,6.0,14462000.0,22.0,8838.57620325392,0.8290769230769232,1.2222222222222223,0.6767546337142395,0.9539682748375623
1978-10-01,129208557385.9375,16780.0,73.9175,47086.51,6.0,5.0,6.0,14475000.0,22.0,8924.247783170082,0.8295,1.2222222222222223,0.6782495038847778,0.9539682748375623
1978-11-01,130557986343.17166,16780.0,73.945,47086.51,6.0,5.0,6.0,14488000.0,22.0,9009.919363086241,0.829923076923077,1.2222222222222223,0.6797443740553161,0.9539682748375623
1978-12-01,131907415300.40584,16780.0,73.9725,47086.51,6.0,5.0,6.0,14501000.0,22.0,9095.590943002402,0.8303461538461538,1.2222222222222223,0.6812392442258544,0.9539682748375623
1979-01-01,133256844257.64,16780.0,74.0,47086.51,6.0,5.0,6.0,14514000.0,22.0,9181.262522918561,0.8307692307692308,1.2222222222222223,0.6827341143963926,0.9539682748375623
1979-02-01,134520352361.51833,16780.0,74.0275,47086.51,6.0,5.0,6.0,14528833.333333334,22.0,9257.992673779918,0.8311923076923078,1.2222222222222223,0.6839371613631935,0.9539682748375623
1979-03-01,135783860465.39667,16780.0,74.055,47086.51,6.0,5.0,6.0,14543666.666666666,22.0,9334.722824641274,0.8316153846153846,1.2222222222222223,0.6851402083299942,0.9539682748375623
1979-04-01,137047368569.275,16780.0,74.0825,47086.51,6.0,5.0,6.0,14558500.0,22.0,9411.452975502629,0.8320384615384615,1.2222222222222223,0.686343255296795,0.9539682748375623
1979-05-01,138310876673.15332,16780.0,74.11,47086.51,6.0,5.0,6.0,14573333.333333334,22.0,9488.183126363985,0.8324615384615385,1.2222222222222223,0.6875463022635958,0.9539682748375623
1979-06-01,139574384777.03168,16780.0,74.1375,47086.51,6.0,5.0,6.0,14588166.666666666,22.0,9564.913277225342,0.8328846153846154,1.2222222222222223,0.6887493492303967,0.9539682748375623
1979-07-01,140837892880.91,16780.0,74.16499999999999,47086.51,6.0,5.0,6.0,14603000.0,22.0,9641.643428086696,0.8333076923076923,1.2222222222222223,0.6899523961971974,0.9539682748375623
1979-08-01,142101400984.78833,16780.0,74.1925,47086.51,6.0,5.0,6.0,14617833.333333334,22.0,9718.373578948052,0.8337307692307692,1.2222222222222223,0.6911554431639981,0.9539682748375623
1979-09-01,143364909088.66666,16780.0,74.22,47086.51,6.0,5.0,6.0,14632666.666666666,22.0,9795.103729809409,0.8341538461538461,1.2222222222222223,0.692358490130799,0.9539682748375623
1979-10-01,144628417192.54498,16780.0,74.2475,47086.51,6.0,5.0,6.0,14647500.0,22.0,9871.833880670765,0.8345769230769231,1.2222222222222223,0.6935615370975998,0.9539682748375623
1979-11-01,145891925296.42334,16780.0,74.275,47086.51,6.0,5.0,6.0,14662333.333333334,22.0,9948.564031532122,0.835,1.2222222222222223,0.6947645840644006,0.9539682748375623
1979-12-01,147155433400.30167,16780.0,74.3025,47086.51,6.0,5.0,6.0,14677166.666666666,22.0,10025.294182393476,0.8354230769230768,1.2222222222222223,0.6959676310312013,0.9539682748375623
1980-01-01,148418941504.18,16780.0,74.33,47086.51,6.0,5.0,6.0,14692000.0,22.0,10102.024333254833,0.8358461538461538,1.2222222222222223,0.6971706779980021,0.9539682748375623
1980-02-01,150742731674.315,16780.0,74.3575,47086.51,6.0,5.0,6.0,14711271.666666666,22.0,10244.69472327189,0.8362692307692308,1.2222222222222223,0.699141392329654,0.9539682748375623
1980-03-01,153066521844.44998,16780.0,74.38499999999999,47086.51,6.0,5.0,6.0,14730543.333333334,22.0,10387.365113288948,0.8366923076923076,1.2222222222222223,0.7011121066613057,0.9539682748375623
1980-04-01,155390312014.585,16780.0,74.4125,47086.51,6.0,5.0,6.0,14749815.0,22.0,10530.035503306006,0.8371153846153846,1.2222222222222223,0.7030828209929576,0.9539682748375623
1980-05-01,157714102184.72,16780.0,74.44,47086.51,6.0,5.0,6.0,14769086.666666666,22.0,10672.705893323064,0.8375384615384615,1.2222222222222223,0.7050535353246095,0.9539682748375623
1980-06-01,160037892354.85498,16780.0,74.4675,47086.51,6.0,5.0,6.0,14788358.333333334,22.0,10815.376283340122,0.8379615384615384,1.2222222222222223,0.7070242496562613,0.9539682748375623
1980-07-01,162361682524.99,16780.0,74.495,47086.51,6.0,5.0,6.0,14807630.0,22.0,10958.046673357177,0.8383846153846153,1.2222222222222223,0.7089949639879132,0.9539682748375623
1980-08-01,164685472695.125,16780.0,74.5225,47086.51,6.0,5.0,6.0,14826901.666666666,22.0,11100.717063374235,0.8388076923076923,1.2222222222222223,0.7109656783195649,0.9539682748375623
1980-09-01,167009262865.25998,16780.0,74.55,47086.51,6.0,5.0,6.0,14846173.333333334,22.0,11243.387453391293,0.8392307692307692,1.2222222222222223,0.7129363926512168,0.9539682748375623
1980-10-01,169333053035.395,16780.0,74.5775,47086.51,6.0,5.0,6.0,14865445.0,22.0,11386.05784340835,0.8396538461538461,1.2222222222222223,0.7149071069828686,0.9539682748375623
1980-11-01,171656843205.53,16780.0,74.60499999999999,47086.51,6.0,5.0,6.0,14884716.666666666,22.0,11528.728233425409,0.840076923076923,1.2222222222222223,0.7168778213145204,0.9539682748375623
1980-12-01,173980633375.66498,16780.0,74.6325,47086.51,6.0,5.0,6.0,14903988.333333334,22.0,11671.398623442466,0.8404999999999999,1.2222222222222223,0.7188485356461722,0.9539682748375623
